Region1Beijing_PV_Central,Region2Tianjin_PV_Central,Region3Hebei_PV_Central,Region4Shanxi_PV_Central,Region5Innermongolia_PV_Central,Region6Liaoning_PV_Central,Region7Jilin_PV_Central,Region8Heilongjiang_PV_Central,Region9Shanghai_PV_Central,Region10Jiangsu_PV_Central,Region11Zhejiang_PV_Central,Region12Anhui_PV_Central,Region13Fujian_PV_Central,Region14Jiangxi_PV_Central,Region15Shandong_PV_Central,Region16Henan_PV_Central,Region17Hubei_PV_Central,Region18Hunan_PV_Central,Region19Guangdong_PV_Central,Region20Guangxi_PV_Central,Region21Hainan_PV_Central,Region22Chongqing_PV_Central,Region23Sichuan_PV_Central,Region24Guizhou_PV_Central,Region25Yunnan_PV_Central,Region26Tibet_PV_Central,Region27Shaanxi_PV_Central,Region28Gansu_PV_Central,Region29Qinghai_PV_Central,Region30Ningxia_PV_Central,Region31Xinjiang_PV_Central,Region1Beijing_PV_Distribution,Region2Tianjin_PV_Distribution,Region3Hebei_PV_Distribution,Region4Shanxi_PV_Distribution,Region5Innermongolia_PV_Distribution,Region6Liaoning_PV_Distribution,Region7Jilin_PV_Distribution,Region8Heilongjiang_PV_Distribution,Region9Shanghai_PV_Distribution,Region10Jiangsu_PV_Distribution,Region11Zhejiang_PV_Distribution,Region12Anhui_PV_Distribution,Region13Fujian_PV_Distribution,Region14Jiangxi_PV_Distribution,Region15Shandong_PV_Distribution,Region16Henan_PV_Distribution,Region17Hubei_PV_Distribution,Region18Hunan_PV_Distribution,Region19Guangdong_PV_Distribution,Region20Guangxi_PV_Distribution,Region21Hainan_PV_Distribution,Region22Chongqing_PV_Distribution,Region23Sichuan_PV_Distribution,Region24Guizhou_PV_Distribution,Region25Yunnan_PV_Distribution,Region26Tibet_PV_Distribution,Region27Shaanxi_PV_Distribution,Region28Gansu_PV_Distribution,Region29Qinghai_PV_Distribution,Region30Ningxia_PV_Distribution,Region31Xinjiang_PV_Distribution,Region1Beijing_Wind_Onshore,Region2Tianjin_Wind_Onshore,Region3Hebei_Wind_Onshore,Region4Shanxi_Wind_Onshore,Region5Innermongolia_Wind_Onshore,Region6Liaoning_Wind_Onshore,Region7Jilin_Wind_Onshore,Region8Heilongjiang_Wind_Onshore,Region9Shanghai_Wind_Onshore,Region10Jiangsu_Wind_Onshore,Region11Zhejiang_Wind_Onshore,Region12Anhui_Wind_Onshore,Region13Fujian_Wind_Onshore,Region14Jiangxi_Wind_Onshore,Region15Shandong_Wind_Onshore,Region16Henan_Wind_Onshore,Region17Hubei_Wind_Onshore,Region18Hunan_Wind_Onshore,Region19Guangdong_Wind_Onshore,Region20Guangxi_Wind_Onshore,Region21Hainan_Wind_Onshore,Region22Chongqing_Wind_Onshore,Region23Sichuan_Wind_Onshore,Region24Guizhou_Wind_Onshore,Region25Yunnan_Wind_Onshore,Region26Tibet_Wind_Onshore,Region27Shaanxi_Wind_Onshore,Region28Gansu_Wind_Onshore,Region29Qinghai_Wind_Onshore,Region30Ningxia_Wind_Onshore,Region31Xinjiang_Wind_Onshore,Region1Beijing_Wind_Offshore,Region2Tianjin_Wind_Offshore,Region3Hebei_Wind_Offshore,Region4Shanxi_Wind_Offshore,Region5Innermongolia_Wind_Offshore,Region6Liaoning_Wind_Offshore,Region7Jilin_Wind_Offshore,Region8Heilongjiang_Wind_Offshore,Region9Shanghai_Wind_Offshore,Region10Jiangsu_Wind_Offshore,Region11Zhejiang_Wind_Offshore,Region12Anhui_Wind_Offshore,Region13Fujian_Wind_Offshore,Region14Jiangxi_Wind_Offshore,Region15Shandong_Wind_Offshore,Region16Henan_Wind_Offshore,Region17Hubei_Wind_Offshore,Region18Hunan_Wind_Offshore,Region19Guangdong_Wind_Offshore,Region20Guangxi_Wind_Offshore,Region21Hainan_Wind_Offshore,Region22Chongqing_Wind_Offshore,Region23Sichuan_Wind_Offshore,Region24Guizhou_Wind_Offshore,Region25Yunnan_Wind_Offshore,Region26Tibet_Wind_Offshore,Region27Shaanxi_Wind_Offshore,Region28Gansu_Wind_Offshore,Region29Qinghai_Wind_Offshore,Region30Ningxia_Wind_Offshore,Region31Xinjiang_Wind_Offshore,Region1Beijing_Hydropower,Region2Tianjin_Hydropower,Region3Hebei_Hydropower,Region4Shanxi_Hydropower,Region5Innermongolia_Hydropower,Region6Liaoning_Hydropower,Region7Jilin_Hydropower,Region8Heilongjiang_Hydropower,Region9Shanghai_Hydropower,Region10Jiangsu_Hydropower,Region11Zhejiang_Hydropower,Region12Anhui_Hydropower,Region13Fujian_Hydropower,Region14Jiangxi_Hydropower,Region15Shandong_Hydropower,Region16Henan_Hydropower,Region17Hubei_Hydropower,Region18Hunan_Hydropower,Region19Guangdong_Hydropower,Region20Guangxi_Hydropower,Region21Hainan_Hydropower,Region22Chongqing_Hydropower,Region23Sichuan_Hydropower,Region24Guizhou_Hydropower,Region25Yunnan_Hydropower,Region26Tibet_Hydropower,Region27Shaanxi_Hydropower,Region28Gansu_Hydropower,Region29Qinghai_Hydropower,Region30Ningxia_Hydropower,Region31Xinjiang_Hydropower
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201830115,0.246191148,0.079395399,0.356344802,0.263938428,0.347313609,0.616463691,0.076749926,0.219602609,0.404344505,0.257567383,0.152211054,0.154144381,0.072305862,0.336324968,0.387589848,0.103025786,0.056767187,0.073366184,0.090083256,0.344817738,0.123174907,0.173673728,0.180298694,0.211637971,0.597129663,0.550980666,0.471388028,0.082584192,0.23050898,0.639643461,0,0.308148178,0.573192684,0,0,0.212428706,0,0,0.120930599,0.236823889,0.178098948,0,0.529566835,0,0.236833883,0,0,0,0.497879787,0.497879787,0.120930599,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093516423,0.217969848,0.065208972,0.316638664,0.223622522,0.348198369,0.609075104,0.080434798,0.201307334,0.381782165,0.253106722,0.136479325,0.144358143,0.080603091,0.365804389,0.322635362,0.083819686,0.054123139,0.088266685,0.081050237,0.3738826,0.132253731,0.20184904,0.197052913,0.214195356,0.59744065,0.55515907,0.437355306,0.073605392,0.250100286,0.63674261,0,0.339677202,0.47426269,0,0,0.221083033,0,0,0.146217552,0.22812136,0.125263586,0,0.436511382,0,0.300116466,0,0,0,0.535223227,0.535223227,0.146217552,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087743874,0.217820815,0.051492968,0.286271757,0.126960803,0.331044468,0.641988899,0.077900812,0.210435031,0.357091625,0.2449874,0.118972824,0.145753601,0.065332179,0.429855089,0.251097503,0.059494085,0.063254535,0.101070966,0.088003717,0.406670854,0.156622416,0.190070043,0.187550365,0.19758381,0.640913762,0.563916126,0.419125426,0.080176869,0.235101801,0.642526113,0,0.382788213,0.414383116,0,0,0.283085291,0,0,0.195915292,0.210233789,0.08268638,0,0.336058898,0,0.370723237,0,0,0,0.49757981,0.49757981,0.195915292,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061360743,0.198800788,0.049651568,0.266641841,0.238922113,0.3223401,0.664053137,0.066284905,0.237177537,0.33870686,0.227583864,0.120196598,0.13647857,0.075292659,0.461018543,0.196412661,0.056526572,0.068464945,0.111682458,0.066417203,0.408032092,0.172290401,0.157616081,0.151019921,0.183375565,0.644563719,0.568074841,0.414273315,0.106112466,0.214697172,0.650697643,0,0.360909985,0.379300491,0,0,0.331770665,0,0,0.326531753,0.210233789,0.067013038,0,0.29312477,0,0.426438218,0,0,0,0.427286947,0.427286947,0.326531753,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0.003208005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198800788,0.059537267,0.254382215,0.285866945,0.342516247,0.652400222,0.065850058,0.237177537,0.317934652,0.210899518,0.146188739,0.131978563,0.065616618,0.459119118,0.161367318,0.05657151,0.07891203,0.109896439,0.055760983,0.414795407,0.166911956,0.126974629,0.118718555,0.171627578,0.645128942,0.524712446,0.449583172,0.127096965,0.211061826,0.642942493,0,0.361134387,0.337512816,0,0,0.31175616,0,0,0.517260424,0.210233789,0.072450311,0,0.269278048,0,0.449028159,0,0,0,0.37169457,0.37169457,0.517260424,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0.011075307,0.024199328,0.033079716,0.026724792,0,0,0,0,0,0,0.00221225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011685158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009850016,0.18745961,0.058374155,0.239221724,0.248732786,0.342087488,0.625043249,0.054405708,0.167678468,0.268831132,0.192972234,0.165792945,0.128205804,0.066551717,0.446535213,0.187682785,0.047784701,0.072304018,0.101318507,0.046124578,0.433536,0.166395135,0.101237372,0.095313731,0.154611335,0.594273545,0.469720525,0.489033691,0.132518228,0.212226014,0.633863678,0,0.252512102,0.328388682,0,0,0.262240395,0,0,0.590525911,0.193717562,0.103319351,0,0.242275243,0,0.458652739,0,0,0,0.394326086,0.394326086,0.590525911,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.052386501,0.080481312,0.062736278,0.041187441,0.058045179,0.072539707,0.119767714,0.075817802,0.072885942,0.076266678,0.04265654,0.042810875,0.012808128,0.020142156,0.09214035,0.03422121,0.019146983,0.011349878,0.006942414,0.000137406,0,0.006976464,0,0,0,0,0.025056673,0.000741956,0,0.018465702,0,0.039289875,0.056336918,0.043706329,0,0,0.045741753,0,0,0.054664457,0.047362525,0.031372148,0.028530509,0.014094687,0.019176777,0.0574118,0.02133127,0.012373552,0.007658074,0.000221704,0,0,0.005929708,0,0,0,0,0,0,0,0,0,0.131951757,0.116523965,0.063219652,0.253050968,0.195889299,0.300065898,0.611166203,0.062906542,0.094978677,0.214182993,0.158774817,0.184217598,0.117260704,0.067126217,0.32141047,0.183721503,0.038095119,0.058543755,0.080099996,0.038284347,0.404673798,0.149818055,0.086810522,0.084926893,0.135190989,0.488322134,0.435971057,0.475309972,0.147456807,0.206370448,0.633150673,0,0.276718273,0.359787506,0,0,0.210527431,0,0,0.520245219,0.156882911,0.15061504,0,0.245821285,0,0.412085689,0,0,0,0.413631949,0.413631949,0.520245219,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.13239877,0.132693132,0.150247977,0.122526014,0.162286359,0.155995486,0.217498268,0.199066402,0.234314317,0.208610916,0.150630717,0.131835383,0.087643831,0.095577741,0.173920779,0.099309263,0.090090382,0.081094037,0.10687996,0.057505124,0.075181869,0.07232903,0.063816142,0.03108136,0.027710963,0.008592211,0.098166008,0.067968518,0.047171716,0.120704481,0.001103578,0.099299077,0.092885193,0.129348938,0,0,0.091599664,0,0,0.175735737,0.126714374,0.099459234,0.081007394,0.095214874,0.081681244,0.100132123,0.075249994,0.069772765,0.068949136,0.060895874,0.013884537,0.072345272,0.06147532,0,0.011403951,0.023609354,0.000654051,0,0,0,0,0,0.11568078,0.118052822,0.0447199,0.31174425,0.142199184,0.311893845,0.529687224,0.115856546,0.057053832,0.186805101,0.235462802,0.229526814,0.118611698,0.047866157,0.256907998,0.216099646,0.023550146,0.043256728,0.054250093,0.027844884,0.291621391,0.10468097,0.064251614,0.062013234,0.105151647,0.350180658,0.465539156,0.416111047,0.139835235,0.178469504,0.640006626,0,0.47245899,0.513681276,0,0,0.14844461,0,0,0.418739723,0.145174769,0.223246573,0,0.323072276,0,0.33927707,0,0,0,0.54752095,0.54752095,0.418739723,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.252001565,0.253129643,0.256276147,0.251459991,0.260866915,0.293226861,0.310331708,0.330733568,0.11941789,0.250912008,0.203129835,0.227799625,0.106342997,0.235424731,0.256651107,0.197739356,0.225613154,0.179870458,0.083693403,0.138553839,0.173601408,0.119381985,0.106309557,0.095017258,0.125871308,0.085509977,0.184795481,0.079212943,0.139348479,0.201526625,0.00560143,0.189001174,0.17719075,0.185994367,0,0,0.243944215,0,0,0.089563418,0.158991777,0.108420093,0.180011219,0.062092889,0.175111261,0.173124075,0.155476999,0.159745207,0.138720567,0.093558848,0.040413734,0.082928307,0.101469792,0,0.029763949,0.104057938,0.036379691,0,0,0,0,0,0.087090697,0.123741055,0.033364257,0.353923743,0.113800178,0.324521714,0.476054779,0.148466681,0.043230224,0.175755409,0.28723798,0.251097926,0.122271185,0.035558824,0.230696538,0.242675175,0.017343169,0.03202698,0.040169054,0.020626342,0.222717119,0.077646476,0.051710905,0.045781714,0.086984708,0.267877229,0.487352665,0.38080965,0.129837747,0.162301834,0.644384262,0,0.581149193,0.604168304,0,0,0.11365962,0,0,0.36185523,0.139181245,0.262589615,0,0.366842277,0,0.30013984,0,0,0,0.624843273,0.624843273,0.36185523,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.367738995,0.35711961,0.385346027,0.382955522,0.393426429,0.409066041,0.420376643,0.454962347,0.114086532,0.314342368,0.327186272,0.339230979,0.161277579,0.319267732,0.374007735,0.297957629,0.335020121,0.276577295,0.132862061,0.164942412,0.246458223,0.134991173,0.190506183,0.155085231,0.261844623,0.194026431,0.29264109,0.190081667,0.2683412,0.322418058,0.022586068,0.275804246,0.249983727,0.28121886,0,0,0.342606609,0,0,0.085564899,0.171424351,0.229977485,0.262152046,0.106784991,0.26820267,0.259333801,0.238458077,0.249848548,0.205303524,0.17805318,0.07360306,0.097120712,0.114736961,0,0.057634786,0.190863766,0.081952582,0,0,0,0,0,0.032180413,0.131536301,0.011943151,0.414778097,0.063071254,0.347778468,0.387043386,0.190364402,0.016338016,0.150587685,0.365582429,0.284152168,0.137961076,0.013269097,0.187714824,0.269343273,0.005931519,0.011161332,0.014002082,0.007200697,0.101703242,0.027233175,0.033375535,0.015793995,0.057136604,0.108743966,0.511815003,0.313954211,0.121581352,0.143056702,0.639038173,0,0.758574627,0.75921087,0,0,0.044559145,0,0,0.266533016,0.134969069,0.325439104,0,0.443242388,0,0.237836697,0,0,0,0.760584311,0.760584311,0.266533016,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.464773709,0.4545806,0.494808713,0.495929565,0.515345469,0.51027202,0.522331144,0.548541956,0.130106997,0.363473518,0.42507541,0.431252701,0.232599299,0.414754294,0.470818419,0.400473842,0.417164782,0.381807305,0.217145788,0.233969553,0.332561554,0.179340003,0.265701151,0.211781423,0.410066305,0.322799806,0.435684172,0.336253796,0.394875596,0.423962487,0.155285503,0.348580282,0.31820642,0.362908941,0,0,0.419011269,0,0,0.097580248,0.157422703,0.44088248,0.333944745,0.208643048,0.34682039,0.331662294,0.309805095,0.325825683,0.315980298,0.285368138,0.18869947,0.128917952,0.152431648,0,0.100649435,0.308041811,0.148387508,0,0,0,0,0,0.002402223,0.127939332,0.000820763,0.417506014,0.067160592,0.377021193,0.381839089,0.179745903,0.001293432,0.150464348,0.401513744,0.264073331,0.20719981,0.017164713,0.180720462,0.233505409,0.000361957,0.00071529,0.000897888,0.000463555,0.070747152,0.001774603,0.037820354,0.000985802,0.036105534,0.008063153,0.578183851,0.264510486,0.183867431,0.16482778,0.685965351,0,0.835670263,0.83384185,0,0,0.003881258,0,0,0.278480237,0.151023921,0.365663259,0,0.478048757,0,0.26985891,0,0,0,0.82239744,0.82239744,0.278480237,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.53240539,0.537713664,0.57346928,0.577757951,0.606566129,0.581514892,0.553441407,0.607436766,0.15428049,0.408362994,0.363046416,0.492530099,0.290725209,0.480546678,0.536948023,0.464658762,0.465646204,0.449853462,0.329291433,0.343833865,0.419115704,0.323330382,0.345354264,0.300587303,0.515882218,0.484058419,0.516448737,0.484594018,0.467901328,0.489008001,0.299232536,0.399304042,0.376399565,0.422309608,0,0,0.467313141,0,0,0.115710368,0.140746533,0.39753111,0.38838167,0.29783926,0.402413416,0.3827938,0.362038496,0.379511211,0.375551981,0.360114241,0.356604514,0.175714687,0.274817565,0,0.193056144,0.403953525,0.295153571,0,0,0,0,0,0,0.172753077,0,0.387971721,0.085974866,0.356639478,0.418207179,0.153150484,0,0.162507073,0.434556826,0.195098612,0.305833248,0.017241871,0.197324447,0.204983305,0,0,0,0,0.075837199,0,0.056899159,0.017372208,0.037489853,0,0.581329537,0.246246075,0.269853229,0.177500619,0.74318947,0,0.8476015,0.847880046,0,0,0,0,0,0.243964963,0.164938574,0.45001104,0,0.469583717,0,0.328149789,0,0,0,0.811226518,0.811226518,0.243964963,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.56779224,0.576480714,0.612030791,0.6206126,0.650676505,0.607098356,0.616339605,0.623071413,0.204732537,0.430992567,0.364708519,0.515193144,0.308563505,0.515156554,0.566446535,0.528411317,0.505807865,0.491364976,0.384300299,0.388592716,0.473930007,0.429602101,0.362551079,0.340954265,0.593452183,0.507095756,0.558713035,0.581054208,0.558645598,0.542944774,0.431174741,0.42584418,0.4035365,0.453095815,0,0,0.482787998,0,0,0.153549403,0.145123838,0.394891776,0.404872813,0.362200859,0.427533365,0.408131385,0.38999196,0.408560996,0.410470053,0.393299965,0.324606783,0.231509579,0.365152286,0,0.239559345,0.45901313,0.199364212,0,0,0,0,0,0,0.265082939,0,0.378279465,0.105134713,0.35562679,0.444609004,0.130863251,0,0.129753588,0.469896479,0.201284598,0.360458902,0,0.227884901,0.214575118,0,0,0,0,0.069315064,0,0.09287688,0.02264773,0.029967339,0,0.537545715,0.237333527,0.303076369,0.179446066,0.714554674,0,0.85,0.85,0,0,0,0,0,0.19552194,0.195739498,0.540102284,0,0.488029787,0,0.327933109,0,0,0,0.783791537,0.783791537,0.19552194,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5677686,0.569410852,0.608218755,0.619838826,0.648612565,0.58382315,0.592650052,0.592058509,0.347523941,0.464754948,0.380297928,0.534185802,0.258359967,0.510287809,0.555988226,0.513573121,0.527273237,0.494774176,0.392420785,0.432960334,0.567053646,0.440140141,0.381249771,0.364488784,0.599720649,0.51560279,0.550485826,0.615973082,0.604071423,0.52308757,0.524196524,0.42582645,0.398587596,0.451848817,0,0,0.463759786,0,0,0.260642956,0.234111344,0.400549435,0.463312602,0.375226346,0.422827899,0.404469615,0.390335474,0.403980955,0.409482605,0.399369334,0.355796319,0.395000019,0.374111375,0,0.229494178,0.478456448,0.127994922,0,0,0,0,0,0.051174627,0.343113598,0,0.366136591,0.115840305,0.379484375,0.442035032,0.12758948,0.059967578,0.122169213,0.46160802,0.18332769,0.393869026,0,0.274342635,0.214117622,0,0,0,0,0.063317745,0,0.13934291,0.03263174,0.037199129,0,0.515845275,0.239386856,0.307148047,0.185301522,0.602849865,0,0.85,0.85,0,0,0,0,0,0.159621815,0.219903083,0.599348949,0,0.51539878,0,0.338427277,0,0,0,0.815928377,0.815928377,0.159621815,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.523692689,0.52210059,0.563690016,0.575212997,0.603546464,0.523082017,0.525720296,0.517919839,0.527522724,0.512689013,0.400614295,0.494221563,0.245252047,0.472692548,0.506364936,0.488876393,0.487874233,0.459431491,0.364554684,0.334562717,0.632238924,0.40969633,0.344910606,0.405229084,0.564585054,0.513596563,0.518601759,0.597399434,0.599267702,0.466673628,0.60364371,0.392769517,0.365470413,0.418501489,0,0,0.41225897,0,0,0.395642043,0.411623002,0.351445673,0.424658425,0.42938045,0.389978891,0.372344052,0.362697333,0.382063762,0.375829766,0.374867469,0.210838095,0.481138096,0.348233238,0,0.259235744,0.447903055,0.115313567,0,0,0,0,0,0.093851326,0.406009287,0.0291185,0.391201829,0.116289425,0.39382713,0.444917161,0.140611377,0.182990714,0.111896281,0.438545488,0.167233714,0.384691953,0,0.322294526,0.202031211,0,0,0,0,0.066187618,0,0.163434062,0.064748431,0.052331358,0,0.506993292,0.258832679,0.305052296,0.197236285,0.542554692,0,0.85,0.85,0,0,0.101547505,0,0,0.179626971,0.245874585,0.647262336,0,0.565394015,0,0.35926868,0,0,0,0.824242156,0.824242156,0.179626971,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.440720434,0.438328045,0.477858542,0.489429863,0.518665011,0.428619966,0.418586597,0.408419395,0.478981888,0.418611051,0.327512904,0.402357412,0.202476161,0.406415894,0.421813256,0.418026442,0.414597422,0.391739785,0.325164681,0.333026582,0.578591225,0.360033513,0.271732962,0.385705889,0.53183078,0.472747204,0.42385101,0.536110635,0.507704238,0.401889154,0.637409817,0.330540325,0.306829631,0.355639915,0,0,0.333368906,0,0,0.359236416,0.323882762,0.300391787,0.302365243,0.357156453,0.33015405,0.314112098,0.309197452,0.318742409,0.316385818,0.323228056,0.294665539,0.473679547,0.30601869,0,0.235307727,0.390808964,0.113794148,0,0,0,0,0,0.143496181,0.418930957,0.04524732,0.422374525,0.10000991,0.378976428,0.449542662,0.151629585,0.251353298,0.08935365,0.406633137,0.190231027,0.390117183,0,0.349735295,0.158313688,0,0,0.024101724,0,0.071940504,0.027671202,0.183902996,0.075096885,0.089848784,0,0.477495569,0.287657182,0.320808374,0.218189136,0.528050435,0,0.85,0.85,0,0,0.159219454,0,0,0.210717297,0.26313473,0.693199011,0,0.639124748,0,0.401603566,0,0,0,0.828311525,0.828311525,0.210717297,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.328975598,0.325575786,0.357668323,0.36824094,0.394884714,0.311312985,0.295112834,0.285664726,0.38166017,0.316909682,0.258882376,0.308591245,0.132871879,0.310777817,0.309565979,0.31624777,0.318238119,0.303850152,0.259091684,0.270683044,0.470490298,0.276425363,0.217056734,0.31534419,0.416150413,0.423536053,0.336148678,0.470845264,0.469711356,0.318736478,0.608790564,0.246731699,0.22790305,0.267564142,0,0,0.234715159,0,0,0.286245127,0.251888614,0.243495683,0.249398891,0.206899083,0.246496706,0.234536493,0.233649719,0.249704688,0.244172449,0.248237866,0.265676702,0.388260293,0.234950475,0,0.2069378,0.328597193,0.173553676,0,0,0,0,0,0.149988844,0.431750695,0.060781577,0.424163351,0.100091313,0.359056997,0.402120094,0.158822098,0.139864447,0.084324474,0.370135569,0.219090887,0.352621017,0,0.362904838,0.119499293,0,0,0.022356383,0.019778603,0.075362734,0.04916394,0.180585978,0.087399427,0.116916753,0,0.445312841,0.308124283,0.309926506,0.213393436,0.526535994,0,0.85,0.85,0,0,0.210622822,0,0,0.173138823,0.254229295,0.726917224,0,0.678498872,0,0.435976381,0,0,0,0.823944461,0.823944461,0.173138823,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
